1.1898	-0.3889	1
1.4997	0.1009	1
0.8813	0.2385	0
2.0018	-0.0544	1
1.2331	-0.6362	1
0.7680	-0.6240	1
0.0191	0.8007	0
1.6957	-0.1766	1
1.9178	0.0998	1
0.8477	-0.3942	1
0.6580	-0.2101	1
-0.9583	0.3487	0
0.3830	1.0171	0
1.7123	-0.2957	1
0.7194	-0.4151	1
-0.9679	0.6953	0
-0.0679	0.9565	0
0.7605	-0.8533	1
-0.4591	0.9555	0
1.1277	-0.7009	1
2.0292	-0.3039	1
1.6719	-0.2929	1
0.0165	1.3444	0
-0.9018	0.9324	0
0.0918	0.8600	0
-0.7158	0.0567	0
0.4307	-0.2270	1
1.6571	-0.0674	1
0.8404	0.3820	0
0.1495	0.6613	0
-0.7887	0.3227	0
0.5103	0.6029	0
-1.0652	0.4933	0
-0.6307	0.9782	0
0.5095	1.2480	0
-0.0769	0.1940	1
1.6633	0.3357	1
0.6034	1.2350	0
-0.2445	0.3124	1
0.2663	-0.1291	1
-0.4367	1.0463	0
-0.7718	0.7331	0
1.8420	-0.1792	1
-1.0707	0.1595	0
0.9575	0.1474	0
0.6614	-0.1383	1
0.7984	0.6683	0
1.1266	0.0929	0
1.0470	0.6571	0
1.7664	-0.0264	1
-0.7700	0.6647	0
0.2639	0.8930	0
0.9189	0.0423	1
-0.1622	1.0573	0
0.3052	-0.5509	1
1.6529	-0.2099	1
0.4155	-0.4290	1
-0.3356	0.3076	1
-0.2144	0.5290	1
0.8959	-0.5387	1
-0.2770	0.9162	0
1.4031	-0.0915	1
0.1494	-0.1971	1
-0.3738	0.9386	0
2.5202	0.0677	1
2.0481	0.5213	1
0.3021	0.1163	1
-0.9374	-0.0343	0
0.3676	0.8809	0
1.1605	-0.5733	1
0.2738	0.9743	0
1.0484	0.5575	0
0.4439	-0.2271	1
-0.5335	0.8051	0
0.8604	-0.2249	1
-0.6654	1.5988	0
-0.7880	0.0855	0
0.7783	-0.4204	1
-0.5005	0.9255	0
0.4226	-0.2073	1
0.8638	0.3988	0
0.5277	-0.1745	1
1.1187	-0.5818	0
0.3631	-0.1014	1
1.9139	0.0248	1
1.6006	-0.2372	1
0.3290	0.9567	0
1.5553	-0.4378	1
0.9892	-0.3209	1
0.2425	1.1013	0
0.8174	0.8434	0
0.2504	1.0119	0
-0.5284	0.8761	0
0.2386	0.6008	1
0.2594	1.1960	0
0.6530	0.5764	0
0.8046	0.3979	0
-1.1173	0.1587	0
0.5613	0.6326	0
-1.3559	0.2549	0
0.1708	0.8219	0
-0.1670	1.1418	0
-1.1621	0.3891	0
0.1902	-0.4428	1
1.6929	-0.3886	1
-0.0105	0.5983	0
-0.4105	0.5953	0
0.2746	1.0204	0
0.9257	0.4951	0
0.3066	-0.4592	1
2.2206	0.2383	1
0.8993	-0.5881	1
0.8680	0.5130	0
0.3639	1.0643	0
0.8597	0.1161	1
0.5094	-0.4241	1
-0.6321	0.4252	0
0.4223	0.7458	0
-1.0786	0.2580	0
0.1996	1.1556	0
1.2046	-0.4807	1
0.1666	1.0037	0
2.0887	-0.0565	1
-0.2336	0.9340	0
-0.9824	0.5371	0
-0.8365	0.8461	0
0.6164	-0.3612	1
0.4540	0.9314	0
1.4304	-0.4565	1
-0.5211	0.7021	0
1.1939	-0.2585	1
0.1326	1.1736	0
-0.7874	0.4441	0
0.6772	-0.4008	1
1.2081	-0.5066	1
2.1054	0.5532	1
0.9140	-0.5883	1
0.8407	0.6618	0
1.6941	-0.1437	1
0.0138	-0.2263	1
0.7588	0.4799	0
0.5166	1.0850	0
-0.1268	1.0415	0
0.9881	-0.7184	1
2.1339	0.1076	1
1.5927	-0.6030	1
-1.2015	0.6180	0
0.7312	0.5744	0
0.9811	-0.2628	1
-0.2322	0.7218	1
1.5129	-0.0932	1
0.3275	1.0401	0
1.3993	-0.3938	1
-0.6334	0.5666	0
-0.5219	0.6397	0
-0.8118	0.4439	0
-0.5706	0.9601	0
0.9798	1.0245	0
-0.8889	0.4130	0
0.3002	-0.1005	1
-0.2228	0.5601	1
2.1147	0.4069	1
1.0866	0.0511	0
-0.4726	0.9129	0
-1.0227	0.1916	0
2.0184	0.7470	1
0.9782	-0.7676	1
-0.9218	0.3075	0
0.1429	1.0429	0
1.9530	0.7288	1
0.4903	0.4200	0
0.1819	-0.4321	1
-0.0203	0.6602	1
0.0878	0.1457	1
0.3780	-0.5523	1
-1.0750	-0.0604	0
-0.3996	0.8664	0
1.5315	-0.1078	1
2.0599	0.4488	1
2.1635	-0.2340	1
-0.3729	0.7260	0
0.9441	0.2281	0
0.8486	0.7437	0
-0.0187	0.2330	1
0.7830	0.7302	0
-0.0691	-0.1273	1
2.0463	-0.2657	1
1.8272	-0.0729	1
0.9078	0.6047	0
0.9188	-0.1258	1
-0.2769	0.9466	0
1.9124	0.5580	1
-1.2516	0.4551	0
-0.3171	0.4193	0
-0.3291	0.7978	0
0.1402	0.1766	1
1.8515	0.3977	1
-0.4659	0.5244	0
0.1507	0.1253	1
0.7832	0.3190	0
0.6674	-0.2059	1
0.2791	-0.2529	1
0.2526	-0.2467	1
1.0463	-0.5819	1
-0.0359	1.0515	0
-0.0646	0.2746	1
0.3995	0.9504	0
0.1934	-0.3077	1
2.0561	0.0433	1
1.8696	0.7328	1
1.2101	-0.6174	1
1.5405	0.2953	1
0.7236	-0.3321	1
0.1647	1.0079	0
-1.2355	0.2622	0
0.2957	0.7654	0
0.4104	-0.2240	1
1.4742	-0.2746	1
0.9592	0.5130	0
1.0813	0.6732	0
1.7222	-0.1979	1
-0.6525	0.9731	0
1.9590	0.6270	1
0.3515	-0.4361	1
1.5315	-0.0506	1
1.0710	0.3646	0
0.6497	-0.4456	1
2.0782	0.4460	1
-0.7259	0.0164	0
-0.8479	0.4168	0
-1.2272	0.5544	0
-0.3360	0.9556	0
-0.1103	0.8863	0
0.1257	-0.1667	1
0.3578	-0.6225	1
0.6745	-0.6170	1
0.2587	0.1076	1
0.4750	-0.6192	1
0.8609	0.5867	0
1.2299	-0.3541	1
0.1727	0.2714	1
-0.4243	1.2369	0
-0.6301	0.4049	0
0.8963	-0.6543	1
1.2530	-0.3035	1
1.3554	-0.1821	1
0.1380	0.0739	1
0.4608	-0.3615	1
-0.8982	0.6204	0
-0.5566	0.9163	0
1.6563	-0.3815	1
0.3057	0.0791	1
-0.8096	1.0256	0
-0.2916	1.0408	0
2.1329	0.5623	1
1.3692	-0.6029	1
0.6470	-0.6905	1
0.0884	0.6243	1
0.1120	1.3347	0
0.4639	-0.2111	1
0.4257	0.6876	0
2.0256	0.2070	1
0.3716	0.8883	0
-0.2443	0.0895	1
0.9151	0.7909	0
-0.0611	0.9969	0
1.9165	-0.0354	1
1.9718	0.0294	1
0.8920	0.5032	0
0.2199	-0.2175	1
1.0933	-0.6545	1
1.1221	0.1030	0
-0.1899	1.0391	0
2.1296	0.1076	1
2.1470	0.1261	1
1.7651	-0.0156	1
0.0609	0.9910	0
-0.2232	0.7293	0
-0.1728	0.2266	1
-0.0543	0.4353	1
1.2889	-0.7597	1
-0.0013	0.1189	1
0.0795	-0.0669	1
0.1071	0.2202	1
1.5163	-0.1665	1
0.8600	0.0974	0
0.2085	-0.1534	1
1.8071	0.2897	1
-0.0019	0.9878	0
-0.0359	0.8474	0
0.9217	0.0671	0
-0.7873	0.4681	0
-0.3676	0.2575	1
0.0677	0.8002	0
-0.0125	0.1190	1
1.3743	-0.5302	1
1.0068	0.2750	0
1.3853	-0.3129	1
0.4015	0.8053	0
1.3345	0.2870	0
-0.9575	0.8824	0
1.3297	-0.7155	1
-0.8007	0.5717	0
-1.1470	0.2024	0
0.3555	1.0427	0
0.1402	1.0677	0
1.0169	-0.7634	1
0.8291	1.0188	0
-1.0330	0.1510	0
1.6928	0.5588	1
0.7126	-0.4281	1
0.3284	-0.0100	1
-0.4893	0.5944	0
1.6489	-0.2917	1
1.6372	-0.3798	1
1.3669	-0.2542	1
1.2205	-0.7728	1
1.4707	-0.2164	1
0.4487	-0.3182	1
1.3552	-0.3374	1
0.5751	0.8096	0
0.0231	0.8456	0
-0.9432	0.4836	0
0.0238	0.0867	1
0.3663	0.1595	1
1.2973	-0.3627	1
0.9490	0.6227	0
0.4855	-0.1997	1
-0.5032	0.5527	0
1.1375	0.4446	0
1.7815	0.1508	1
2.1233	0.2953	1
0.3478	1.4639	0
1.7017	-0.2884	1
1.0464	0.3133	0
0.9585	-0.2093	1
-0.7038	1.0385	0
-0.6508	1.1921	0
1.1666	0.4870	0
0.8276	0.5198	0
-1.0760	0.0444	0
0.2513	-0.5411	1
-1.0028	-0.1379	0
0.7554	0.8090	0
-1.0254	0.7957	0
-0.3335	0.9047	0
1.3441	-0.4145	1
1.1125	0.2502	0
0.1720	0.8488	0
0.3104	-0.5464	1
1.2144	1.0299	0
0.9894	-0.7302	1
0.3193	1.0843	0
1.1396	-0.5505	1
0.4346	-0.2759	1
-0.4910	0.4174	0
0.9493	-0.0729	0
-0.9478	0.7815	0
-0.5705	0.7023	0
-0.8155	0.1123	0
0.8660	0.7447	0
-0.4224	0.3260	0
0.6137	0.6695	0
-0.0780	0.7982	0
-0.0221	0.0960	1
-0.3944	0.9914	0
0.9952	-0.4587	1
0.0296	-0.3117	1
0.4347	0.8166	0
0.0893	1.0048	0
0.6195	0.3330	0
0.6404	0.0918	1
0.1076	0.5293	0
1.3403	0.3360	0
0.8150	0.2573	0
-0.4283	0.9958	0
0.9491	0.6532	0
-0.9586	0.6719	0
0.0843	-0.1317	1
0.0123	-0.1699	1
0.4990	-0.3231	1
0.3668	-0.1403	1
1.4066	-0.7067	1
-0.0615	0.9900	0
2.2633	-0.3960	1
1.1385	0.7330	0
0.0670	0.7045	1
1.7942	-0.1164	1
-0.9988	0.3982	0
0.6737	-0.4632	1
1.1032	-0.4708	1
-0.2495	0.9833	0
0.7117	0.7943	0
0.6450	-0.4265	1
2.1622	-0.0717	1
-0.1090	0.3857	1
2.2364	0.3168	1
0.4418	-0.3592	1
-0.4409	0.7116	0
0.2408	-0.3100	1
0.6010	0.2508	0
0.6876	-0.1157	1
0.1524	0.0633	1
0.8827	-0.4983	1
0.6758	0.9648	0
0.0546	0.9959	0
2.0414	0.4789	1
0.6273	-0.2002	1
0.5832	1.1062	0
0.2988	0.8040	0
-0.2029	1.0149	0
0.3075	0.8223	0
-0.1483	1.0708	0
-0.9586	0.1251	0
1.1823	0.7533	0
0.6191	-0.2197	1
-0.5794	1.0075	0
-0.4805	0.4953	0
0.0073	-0.1982	1
-1.2070	-0.0097	0
0.6815	-0.7508	1
1.8807	0.2010	1
-1.1524	0.5436	0
0.1284	0.4786	1
0.4656	0.9730	0
-1.2130	0.2816	0
0.1551	1.1033	0
0.1830	-0.4923	1
0.2687	-0.2153	1
0.4684	0.6533	0
-0.6372	0.3443	0
0.1615	0.3098	1
0.8066	0.4406	0
0.9746	0.2782	0
1.7982	0.0949	1
-0.8046	0.1720	0
0.4580	0.8458	0
1.4940	-0.4940	1
-0.6088	0.9862	0
-0.7650	0.6180	0
1.6315	-0.6503	1
0.9430	0.7334	0
0.7731	-0.5485	1
0.8968	0.3993	0
2.0637	0.7077	1
0.7328	-0.6377	1
1.9293	0.1724	1
1.3095	-0.2545	1
0.5601	0.1658	1
0.7212	-0.2354	1
1.8662	-0.0421	1
-0.6874	1.0995	0
1.6337	0.2030	1
-0.8439	0.0503	0
-0.8311	0.0062	0
1.1246	0.2085	0
1.4557	-0.2940	1
1.1648	-0.5753	1
0.4201	1.0714	0
-0.4360	0.5607	0
0.7242	-0.1100	1
0.4612	0.6956	0
-0.4714	1.0335	0
-0.2748	0.7459	0
-0.5871	0.0690	0
-0.9743	0.4889	0
1.2297	0.5654	0
0.2306	0.0697	1
0.5357	0.9615	0
-0.4661	0.1614	1
-0.8338	0.2409	0
-0.9163	0.0721	0
2.2623	0.4027	1
-1.0057	0.3789	0
-0.9849	0.1525	0
-0.5378	0.6652	0
0.5539	0.7503	0
1.8980	-0.2964	1
0.4974	-0.3580	1
0.9297	0.6407	0
0.0099	0.4096	1
-1.1027	-0.0047	0
-0.9203	0.3274	0
-0.4458	0.6022	0
-0.1501	0.9417	0
0.7258	-0.5231	1
1.6897	-0.1162	1
-0.1269	0.8234	0
0.5772	0.3671	0
1.6806	-0.1986	1
-1.0716	0.1383	0
0.1865	0.9969	0
1.0738	0.1858	0
-0.0826	0.3147	1
1.0110	-0.6695	1
0.9967	0.1140	0
0.1785	1.0283	0
1.8509	0.4580	1
0.1407	0.7967	0
1.8801	-0.2928	1
-0.5216	0.6963	0
0.9265	-0.5764	1
1.8967	-0.0189	1
0.7582	-0.3720	1
0.5309	1.1492	0
-0.0710	1.0596	0
0.9261	0.1455	0
0.2818	1.1103	0
-0.2541	0.6886	0
0.9188	-0.1567	1
1.8541	-0.3089	1
0.5707	-0.3582	1
1.0982	-0.5834	1
0.3152	0.3729	1
-0.8944	0.4737	0
2.2332	0.3022	1
-0.5551	0.0153	0
0.5728	-0.6771	1
-0.1992	0.6356	0
0.9453	0.2124	0
0.9341	-0.6661	1
0.6585	-0.5833	1
-1.0209	0.5786	0
0.0234	1.0138	0
-0.1726	0.8066	0
0.5666	-0.5032	1
-0.5727	0.6271	0
0.5949	-0.3575	1
-0.5757	1.0710	0
0.6839	0.7368	0
-1.1393	0.0594	0
0.4416	-0.0007	1
1.8264	0.2913	1
0.5445	0.1563	0
0.9855	-0.0534	0
1.6250	-0.2168	1
2.0370	0.2565	1
0.4687	-0.0237	0
-0.1214	0.5884	1
-0.4301	-0.0739	1
-0.0619	0.4863	1
1.8208	0.1362	1
0.5585	-0.8089	1
1.1489	-0.4569	1
0.9716	1.2784	0
-1.0656	1.1059	0
0.5547	0.8482	0
0.1973	-0.1933	1
1.1608	-0.3956	1
1.6446	0.3318	1
1.3472	-0.6286	1
0.4881	-0.1552	1
-0.8751	0.7121	0
-1.0223	0.6338	0
0.5957	1.2584	0
1.9500	0.4616	1
-0.2033	1.2340	0
-1.1107	0.4040	0
-1.0363	0.0594	0
1.9820	0.2833	1
0.8779	-0.4522	1
1.5994	-0.2618	1
0.6309	-0.4309	1
1.7057	0.2227	1
1.0851	0.7093	0
0.0093	0.9456	0
0.0537	0.8458	0
0.7240	-0.4731	1
0.6281	0.8279	0
0.1872	-0.2090	1
1.7476	-0.7810	1
0.8294	-0.8172	1
-0.5977	0.6997	0
0.1569	0.4533	1
-0.1897	0.8337	1
2.0870	0.0180	1
2.2171	0.1377	1
1.7273	-0.0733	1
-1.0669	0.0649	0
2.2205	0.2299	1
0.1468	0.0029	1
0.1494	0.9121	0
-0.0956	-0.2147	1
0.2666	1.2389	0
1.7435	-0.3065	1
0.8223	-0.5719	1
1.7764	-0.2044	1
0.9180	0.7558	0
1.1458	0.0955	0
1.6428	0.0804	1
0.8343	0.5309	0
-0.6791	1.3738	0
0.3216	0.4298	1
0.6984	0.6871	0
0.4020	-0.3977	1
1.2035	-0.7367	1
-0.8861	0.2723	0
-0.8978	0.6844	0
0.6058	1.1027	0
-0.7722	0.2013	0
-0.8179	0.0938	0
2.0252	-0.1825	1
0.8886	0.6856	0
-1.2024	0.0478	0
1.7563	0.2200	1
-0.4589	0.4215	0
0.4474	0.9535	0
1.3233	-0.5892	1
1.7373	0.1578	1
-0.2230	-0.1060	1
-0.1448	1.0730	0
0.8040	0.4302	0
1.1747	-0.3718	1
-0.0082	0.7986	0
0.7738	0.7370	0
-0.7149	0.7971	0
-0.9765	0.5795	0
1.7539	-0.2437	1
-0.1171	0.5228	1
0.4237	0.5498	0
0.7534	0.7859	0
1.8263	0.0682	1
0.3152	0.6658	0
0.2629	-0.3906	1
2.3326	0.1596	1
0.8858	0.1194	0
1.6629	-0.0082	1
-0.5611	0.7144	0
-0.0183	0.3658	1
0.5185	0.6347	0
0.5370	0.9862	0
-0.1840	1.1120	0
-1.2400	0.5064	0
-0.9595	0.3327	0
-0.1576	1.3636	0
-0.1707	1.0561	0
1.6762	-0.3268	1
0.3686	0.0376	1
1.3905	-0.3443	1
-0.9236	0.5248	0
0.9886	0.2532	0
-0.0123	-0.2542	1
-0.1296	0.0092	1
0.0831	1.0787	0
0.3595	1.1024	0
1.2082	0.1324	0
0.7401	0.7588	0
0.4741	-0.2520	1
0.1811	1.2030	0
0.6079	0.7294	0
0.7339	0.2368	0
-0.0431	0.6171	0
0.4918	0.6330	0
-1.0102	0.0704	0
0.1640	0.1441	1
0.7999	-0.6381	1
2.1261	0.4307	1
-0.9773	0.3515	0
0.8447	-0.5389	1
1.4363	-0.2378	1
1.6137	0.6695	1
-0.4718	0.7915	0
0.1924	-0.1209	1
0.2046	1.1336	0
-0.5582	0.9127	0
1.2013	-0.7042	1
0.3299	0.9184	0
-0.1235	0.5307	0
1.9738	0.2665	1
-0.2893	1.0207	0
-0.0020	-0.1519	1
-0.0130	0.1859	1
0.9242	0.5809	0
-0.5145	0.0653	1
0.2869	-0.6891	1
0.2043	-0.3145	1
1.2443	0.2687	0
0.8759	0.1666	0
0.8074	0.2986	0
-0.3454	0.6431	0
-0.9083	0.5890	0
0.8755	-0.5776	1
0.7753	0.3858	0
1.2201	-0.2201	1
1.2413	-0.5476	1
1.5244	-0.1758	1
2.0357	0.0615	1
1.4339	-0.3668	1
-0.1199	-0.0037	1
0.2630	1.1741	0
1.1041	-0.2604	1
2.0911	0.4569	1
-0.0786	0.5608	1
0.4608	0.2823	1
0.1136	-0.6911	1
0.7036	-0.7751	1
1.5886	-0.1611	1
-0.4602	0.9527	0
0.4578	1.1664	0
0.7804	0.1044	0
0.8419	0.2508	0
0.9817	-0.3899	1
0.1566	0.7612	0
2.2018	0.3087	1
1.1322	0.5285	0
-0.7532	0.8018	0
0.4349	0.9575	0
-0.8443	0.9246	0
-0.1075	1.0634	0
1.0565	-0.1756	0
-0.9854	0.8280	0
0.1677	0.3387	1
0.4082	0.4655	0
0.7749	0.5295	0
1.4809	-0.1380	1
1.1464	0.0762	0
0.4928	1.0777	0
0.0332	0.8278	1
0.3990	0.8922	0
0.7494	0.7752	0
1.8502	-0.2942	1
0.1385	-0.2921	1
-0.6768	0.6631	0
1.3964	-0.2516	1
1.3301	-0.4369	1
1.3373	-0.5005	1
0.1635	1.2845	0
0.6978	0.6758	0
-0.6199	1.1331	0
1.1567	-0.1115	1
-0.2808	0.9189	0
2.0297	0.4479	1
-0.3629	0.7729	0
0.6654	-0.2154	1
-0.1563	0.5405	1
0.6572	-0.2900	1
0.9982	0.2984	0
0.1506	-0.2299	1
