1.970	-0.059
1.980	-0.045
1.990	-0.029
2.000	-0.013
2.010	-0.000
2.020	0.015
2.030	0.034
2.040	0.045
2.050	0.059
2.060	0.078
2.070	0.088
2.080	0.105
2.090	0.114
2.100	0.132
2.110	0.145
2.120	0.152
2.130	0.166
2.140	0.172
2.150	0.177
2.160	0.186
2.170	0.191
2.180	0.197
2.190	0.198
2.200	0.199
2.210	0.200
2.220	0.200
2.230	0.200
2.240	0.195
2.250	0.191
2.260	0.181
2.270	0.177
2.280	0.168
2.290	0.159
2.300	0.147
2.310	0.138
2.320	0.128
2.330	0.114
2.340	0.104
2.350	0.086
2.360	0.074
2.370	0.057
2.380	0.043
2.390	0.032
2.400	0.014
2.410	0.004
2.420	-0.014
2.430	-0.028
2.440	-0.038
2.450	-0.049
2.460	-0.062
2.470	-0.073
2.480	-0.083
2.490	-0.092
2.500	-0.098
2.510	-0.109
2.520	-0.115
2.530	-0.116
2.540	-0.122
2.550	-0.122
2.560	-0.120
2.570	-0.123
2.580	-0.120
2.590	-0.113
2.600	-0.113
2.610	-0.105
2.620	-0.097
2.630	-0.089
2.640	-0.082
2.650	-0.074
2.660	-0.062
2.670	-0.051
2.680	-0.036
2.690	-0.023
2.700	-0.010
2.710	0.002
2.720	0.017
2.730	0.030
2.740	0.041
2.750	0.056
2.760	0.069
2.770	0.084
2.780	0.094
2.790	0.108
2.800	0.118
2.810	0.132
2.820	0.139
2.830	0.154
2.840	0.160
2.850	0.167
2.860	0.172
2.870	0.181
2.880	0.182
2.890	0.186
2.900	0.194
2.910	0.188
2.920	0.188
2.930	0.184
2.940	0.181
2.950	0.180
2.960	0.175
2.970	0.168
2.980	0.160
2.990	0.147
3.000	0.142
3.010	0.132
3.020	0.121
3.030	0.111
3.040	0.100
3.050	0.084
3.060	0.070
3.070	0.062
3.080	0.047
3.090	0.035
3.100	0.015
3.110	0.006
3.120	-0.008
3.130	-0.017
3.140	-0.031
3.150	-0.041
3.160	-0.054
3.170	-0.059
3.180	-0.074
3.190	-0.075
3.200	-0.085
3.210	-0.094
3.220	-0.099
3.230	-0.102
3.240	-0.106
3.250	-0.101
3.260	-0.113
3.270	-0.109
3.280	-0.103
3.290	-0.106
3.300	-0.097
3.310	-0.092
3.320	-0.089
3.330	-0.079
3.340	-0.076
3.350	-0.063
3.360	-0.052
3.370	-0.041
3.380	-0.032
3.390	-0.020
3.400	-0.009
3.410	0.004
3.420	0.018
3.430	0.030
3.440	0.048
3.450	0.055
3.460	0.064
3.470	0.081
3.480	0.094
3.490	0.105
3.500	0.112
3.510	0.125
3.520	0.131
3.530	0.141
3.540	0.151
3.550	0.160
3.560	0.162
3.570	0.171
3.580	0.170
3.590	0.177
3.600	0.177
3.610	0.179
3.620	0.177
3.630	0.176
3.640	0.170
3.650	0.168
3.660	0.160
3.670	0.156
3.680	0.149
3.690	0.147
3.700	0.132
3.710	0.125
3.720	0.115
3.730	0.103
3.740	0.093
3.750	0.078
3.760	0.067
3.770	0.058
3.780	0.040
3.790	0.032
3.800	0.020
3.810	0.013
3.820	-0.003
3.830	-0.019
3.840	-0.027
3.850	-0.037
3.860	-0.048
3.870	-0.058
3.880	-0.069
3.890	-0.072
3.900	-0.082
3.910	-0.085
3.920	-0.090
3.930	-0.096
3.940	-0.099
3.950	-0.096
3.960	-0.097
3.970	-0.098
3.980	-0.099
3.990	-0.089
4.000	-0.093
4.010	-0.083
4.020	-0.083
4.030	-0.069
4.040	-0.066
4.050	-0.052
4.060	-0.046
4.070	-0.034
4.080	-0.027
4.090	-0.014
4.100	-0.003
4.110	0.007
4.120	0.020
4.130	0.034
4.140	0.041
4.150	0.058
4.160	0.067
4.170	0.083
4.180	0.086
4.190	0.101
4.200	0.111
4.210	0.118
4.220	0.126
4.230	0.140
4.240	0.140
4.250	0.151
4.260	0.156
4.270	0.163
4.280	0.164
4.290	0.173
4.300	0.165
4.310	0.171
4.320	0.170
4.330	0.168
4.340	0.165
4.350	0.161
4.360	0.153
4.370	0.152
4.380	0.140
4.390	0.135
4.400	0.128
4.410	0.120
4.420	0.109
4.430	0.104
4.440	0.088
4.450	0.078
4.460	0.064
4.470	0.059
4.480	0.040
4.490	0.034
4.500	0.020
4.510	0.011
4.520	-0.008
4.530	-0.011
4.540	-0.026
4.550	-0.030
4.560	-0.043
4.570	-0.048
4.580	-0.061
4.590	-0.066
4.600	-0.074
4.610	-0.072
4.620	-0.083
4.630	-0.085
4.640	-0.089
4.650	-0.088
4.660	-0.093
4.670	-0.090
4.680	-0.092
4.690	-0.085
4.700	-0.086
4.710	-0.075
4.720	-0.076
4.730	-0.068
4.740	-0.064
4.750	-0.048
4.760	-0.045
4.770	-0.032
4.780	-0.028
4.790	-0.010
4.800	-0.006
4.810	0.008
4.820	0.016
4.830	0.033
4.840	0.035
4.850	0.049
4.860	0.062
4.870	0.076
4.880	0.081
4.890	0.091
4.900	0.102
4.910	0.116
4.920	0.118
4.930	0.129
4.940	0.135
4.950	0.142
4.960	0.144
4.970	0.151
4.980	0.154
4.990	0.156
5.000	0.152
5.010	0.160
5.020	0.156
5.030	0.160
5.040	0.152
5.050	0.154
5.060	0.142
5.070	0.140
5.080	0.138
5.090	0.129
5.100	0.116
5.110	0.114
5.120	0.103
5.130	0.098
5.140	0.081
5.150	0.076
5.160	0.064
5.170	0.057
5.180	0.044
5.190	0.033
5.200	0.023
5.210	0.011
5.220	-0.000
5.230	-0.005
5.240	-0.018
5.250	-0.027
5.260	-0.038
5.270	-0.047
5.280	-0.054
5.290	-0.055
5.300	-0.066
5.310	-0.068
5.320	-0.077
5.330	-0.076
5.340	-0.080
5.350	-0.081
5.360	-0.080
5.370	-0.078
5.380	-0.083
5.390	-0.076
5.400	-0.080
5.410	-0.069
5.420	-0.068
5.430	-0.059
5.440	-0.057
5.450	-0.043
5.460	-0.039
5.470	-0.029
5.480	-0.020
5.490	-0.007
5.500	-0.004
5.510	0.009
5.520	0.018
5.530	0.034
5.540	0.038
5.550	0.053
5.560	0.060
5.570	0.075
5.580	0.079
5.590	0.092
5.600	0.094
5.610	0.110
5.620	0.113
5.630	0.122
5.640	0.124
5.650	0.135
5.660	0.135
5.670	0.147
5.680	0.144
5.690	0.149
5.700	0.150
5.710	0.146
5.720	0.151
5.730	0.152
5.740	0.145
5.750	0.146
5.760	0.137
5.770	0.137
5.780	0.123
5.790	0.124
5.800	0.112
5.810	0.109
5.820	0.099
5.830	0.091
5.840	0.078
5.850	0.076
5.860	0.059
5.870	0.053
5.880	0.039
5.890	0.034
5.900	0.018
5.910	0.013
5.920	0.001
5.930	-0.005
5.940	-0.017
5.950	-0.022
5.960	-0.036
5.970	-0.043
5.980	-0.051
5.990	-0.051
6.000	-0.063
6.010	-0.062
6.020	-0.073
6.030	-0.069
6.040	-0.075
6.050	-0.075
6.060	-0.080
6.070	-0.071
6.080	-0.076
6.090	-0.070
6.100	-0.072
6.110	-0.063
6.120	-0.064
6.130	-0.052
6.140	-0.049
6.150	-0.038
6.160	-0.038
6.170	-0.026
6.180	-0.019
6.190	-0.005
6.200	0.002
6.210	0.013
6.220	0.020
6.230	0.035
6.240	0.037
6.250	0.051
6.260	0.058
6.270	0.073
6.280	0.077
6.290	0.090
6.300	0.095
6.310	0.107
6.320	0.112
6.330	0.119
6.340	0.127
6.350	0.132
6.360	0.138
6.370	0.144
6.380	0.142
6.390	0.145
6.400	0.146
6.410	0.145
6.420	0.143
6.430	0.145
6.440	0.139
6.450	0.140
6.460	0.130
6.470	0.130
6.480	0.122
6.490	0.118
6.500	0.109
6.510	0.105
6.520	0.097
6.530	0.088
6.540	0.079
6.550	0.072
6.560	0.061
6.570	0.053
6.580	0.043
6.590	0.033
6.600	0.023
6.610	0.016
6.620	0.002
6.630	-0.003
6.640	-0.014
6.650	-0.023
6.660	-0.034
6.670	-0.035
6.680	-0.044
6.690	-0.050
6.700	-0.052
6.710	-0.060
6.720	-0.066
6.730	-0.067
6.740	-0.071
6.750	-0.071
6.760	-0.071
6.770	-0.073
6.780	-0.069
6.790	-0.064
6.800	-0.063
6.810	-0.057
6.820	-0.057
6.830	-0.048
6.840	-0.046
6.850	-0.038
6.860	-0.033
6.870	-0.019
6.880	-0.013
6.890	-0.003
6.900	0.005
6.910	0.011
6.920	0.018
6.930	0.031
6.940	0.039
6.950	0.051
6.960	0.058
6.970	0.069
6.980	0.074
6.990	0.086
7.000	0.093
7.010	0.097
7.020	0.106
7.030	0.115
7.040	0.116
7.050	0.126
7.060	0.126
7.070	0.130
7.080	0.133
7.090	0.136
7.100	0.139
7.110	0.140
7.120	0.135
7.130	0.140
7.140	0.135
7.150	0.132
7.160	0.132
7.170	0.128
7.180	0.118
7.190	0.116
7.200	0.107
7.210	0.098
7.220	0.091
7.230	0.089
7.240	0.072
7.250	0.071
7.260	0.062
7.270	0.053
7.280	0.042
7.290	0.034
7.300	0.025
7.310	0.018
7.320	0.003
7.330	0.001
7.340	-0.012
7.350	-0.013
7.360	-0.027
7.370	-0.031
7.380	-0.038
7.390	-0.046
7.400	-0.052
7.410	-0.050
7.420	-0.059
7.430	-0.059
7.440	-0.064
7.450	-0.061
7.460	-0.065
7.470	-0.061
7.480	-0.061
7.490	-0.059
7.500	-0.059
7.510	-0.055
7.520	-0.046
7.530	-0.039
7.540	-0.043
7.550	-0.031
7.560	-0.028
7.570	-0.017
7.580	-0.011
7.590	-0.000
7.600	0.004
7.610	0.015
7.620	0.019
7.630	0.032
7.640	0.040
7.650	0.053
7.660	0.059
7.670	0.066
7.680	0.076
7.690	0.086
7.700	0.091
7.710	0.097
7.720	0.107
7.730	0.111
7.740	0.116
7.750	0.120
7.760	0.124
7.770	0.130
7.780	0.128
7.790	0.133
7.800	0.132
7.810	0.135
7.820	0.136
7.830	0.133
7.840	0.127
7.850	0.128
7.860	0.122
7.870	0.115
7.880	0.117
7.890	0.112
7.900	0.102
7.910	0.097
7.920	0.088
7.930	0.084
7.940	0.074
7.950	0.071
7.960	0.056
7.970	0.051
7.980	0.042
7.990	0.030
8.000	0.025
8.010	0.016
8.020	0.006
8.030	0.001
8.040	-0.012
8.050	-0.013
8.060	-0.020
8.070	-0.030
8.080	-0.036
8.090	-0.043
8.100	-0.043
8.110	-0.048
8.120	-0.053
8.130	-0.058
8.140	-0.059
8.150	-0.055
8.160	-0.056
8.170	-0.059
8.180	-0.064
8.190	-0.055
8.200	-0.052
8.210	-0.048
8.220	-0.043
8.230	-0.038
8.240	-0.036
8.250	-0.027
8.260	-0.020
8.270	-0.010
8.280	-0.006
8.290	0.001
8.300	0.008
8.310	0.016
8.320	0.027
8.330	0.032
8.340	0.044
8.350	0.053
8.360	0.060
8.370	0.067
8.380	0.074
8.390	0.082
8.400	0.093
8.410	0.097
8.420	0.104
8.430	0.109
8.440	0.114
8.450	0.119
8.460	0.121
8.470	0.125
8.480	0.126
8.490	0.130
8.500	0.131
8.510	0.132
8.520	0.130
8.530	0.135
8.540	0.128
8.550	0.126
8.560	0.118
8.570	0.120
8.580	0.114
8.590	0.112
8.600	0.100
8.610	0.097
8.620	0.085
8.630	0.083
8.640	0.071
8.650	0.067
8.660	0.057
8.670	0.049
8.680	0.043
8.690	0.034
8.700	0.025
8.710	0.017
8.720	0.008
8.730	0.001
8.740	-0.007
8.750	-0.014
8.760	-0.017
8.770	-0.026
8.780	-0.033
8.790	-0.037
8.800	-0.044
8.810	-0.043
8.820	-0.049
8.830	-0.055
8.840	-0.055
8.850	-0.053
8.860	-0.054
8.870	-0.059
8.880	-0.056
8.890	-0.051
8.900	-0.052
8.910	-0.047
8.920	-0.041
8.930	-0.041
8.940	-0.031
8.950	-0.026
8.960	-0.019
8.970	-0.008
8.980	-0.005
8.990	0.001
9.000	0.009
9.010	0.018
9.020	0.024
9.030	0.032
9.040	0.039
9.050	0.048
9.060	0.057
9.070	0.066
9.080	0.072
9.090	0.078
9.100	0.088
9.110	0.091
9.120	0.097
9.130	0.103
9.140	0.107
9.150	0.109
9.160	0.119
9.170	0.117
9.180	0.126
9.190	0.121
9.200	0.123
9.210	0.125
9.220	0.128
9.230	0.124
9.240	0.120
9.250	0.119
9.260	0.117
9.270	0.112
9.280	0.107
9.290	0.102
9.300	0.098
9.310	0.090
9.320	0.086
9.330	0.079
9.340	0.074
9.350	0.065
9.360	0.053
9.370	0.051
9.380	0.044
9.390	0.032
9.400	0.025
9.410	0.018
9.420	0.014
9.430	0.001
9.440	-0.003
9.450	-0.011
9.460	-0.015
9.470	-0.026
9.480	-0.028
9.490	-0.033
9.500	-0.036
9.510	-0.041
9.520	-0.043
9.530	-0.047
9.540	-0.047
9.550	-0.047
9.560	-0.047
9.570	-0.046
9.580	-0.045
9.590	-0.044
9.600	-0.039
9.610	-0.041
9.620	-0.034
9.630	-0.035
9.640	-0.027
9.650	-0.020
9.660	-0.015
9.670	-0.012
9.680	-0.004
9.690	0.005
9.700	0.011
9.710	0.019
9.720	0.027
9.730	0.035
9.740	0.043
9.750	0.046
9.760	0.056
9.770	0.062
9.780	0.074
9.790	0.072
9.800	0.086
9.810	0.089
9.820	0.093
9.830	0.097
9.840	0.104
9.850	0.105
9.860	0.113
9.870	0.112
9.880	0.118
9.890	0.114
9.900	0.124
9.910	0.121
9.920	0.122
9.930	0.119
9.940	0.120
9.950	0.113
9.960	0.110
9.970	0.109
9.980	0.104
9.990	0.097
10.000	0.096
10.010	0.086
10.020	0.084
10.030	0.073
10.040	0.071
10.050	0.058
10.060	0.053
10.070	0.046
10.080	0.040
10.090	0.032
10.100	0.023
10.110	0.017
10.120	0.012
10.130	0.001
10.140	-0.003
10.150	-0.013
10.160	-0.017
10.170	-0.022
10.180	-0.024
10.190	-0.035
10.200	-0.037
10.210	-0.043
10.220	-0.039
10.230	-0.043
10.240	-0.042
10.250	-0.047
10.260	-0.044
10.270	-0.044
10.280	-0.041
10.290	-0.045
10.300	-0.036
10.310	-0.037
10.320	-0.031
10.330	-0.029
10.340	-0.020
10.350	-0.017
10.360	-0.011
10.370	-0.008
10.380	-0.000
10.390	0.003
10.400	0.013
10.410	0.024
10.420	0.027
10.430	0.034
10.440	0.043
10.450	0.050
10.460	0.056
10.470	0.063
10.480	0.071
10.490	0.078
10.500	0.086
10.510	0.090
10.520	0.098
10.530	0.098
10.540	0.105
10.550	0.104
10.560	0.109
10.570	0.109
10.580	0.116
10.590	0.118
10.600	0.119
10.610	0.118
10.620	0.117
10.630	0.113
10.640	0.118
10.650	0.107
10.660	0.105
10.670	0.102
10.680	0.101
10.690	0.091
10.700	0.095
10.710	0.084
10.720	0.079
10.730	0.071
10.740	0.069
10.750	0.058
10.760	0.055
10.770	0.042
10.780	0.042
10.790	0.032
10.800	0.021
10.810	0.013
10.820	0.013
10.830	0.002
10.840	-0.003
10.850	-0.017
10.860	-0.013
10.870	-0.024
10.880	-0.026
10.890	-0.033
10.900	-0.028
10.910	-0.038
10.920	-0.038
10.930	-0.043
10.940	-0.040
10.950	-0.045
10.960	-0.042
10.970	-0.045
10.980	-0.043
10.990	-0.038
11.000	-0.034
11.010	-0.031
11.020	-0.028
11.030	-0.025
11.040	-0.021
11.050	-0.019
11.060	-0.006
11.070	-0.005
11.080	0.001
11.090	0.004
11.100	0.016
11.110	0.016
11.120	0.029
11.130	0.036
11.140	0.042
11.150	0.047
11.160	0.057
11.170	0.061
11.180	0.071
11.190	0.076
11.200	0.085
11.210	0.086
11.220	0.092
11.230	0.093
11.240	0.100
11.250	0.103
11.260	0.111
11.270	0.109
11.280	0.109
11.290	0.107
11.300	0.118
11.310	0.111
11.320	0.114
11.330	0.115
11.340	0.111
11.350	0.104
11.360	0.104
11.370	0.100
11.380	0.103
11.390	0.090
11.400	0.090
11.410	0.086
11.420	0.079
11.430	0.068
11.440	0.064
11.450	0.056
11.460	0.054
11.470	0.046
11.480	0.040
11.490	0.034
11.500	0.030
11.510	0.012
11.520	0.016
11.530	0.001
11.540	-0.002
11.550	-0.009
11.560	-0.010
11.570	-0.017
11.580	-0.019
11.590	-0.029
11.600	-0.031
11.610	-0.036
11.620	-0.031
11.630	-0.035
11.640	-0.038
11.650	-0.041
11.660	-0.036
11.670	-0.035
11.680	-0.036
11.690	-0.039
11.700	-0.031
11.710	-0.036
11.720	-0.026
11.730	-0.026
11.740	-0.014
11.750	-0.013
11.760	-0.006
11.770	-0.003
11.780	0.006
11.790	0.006
11.800	0.020
11.810	0.022
11.820	0.029
11.830	0.035
11.840	0.045
11.850	0.051
11.860	0.058
11.870	0.061
11.880	0.071
11.890	0.076
11.900	0.083
11.910	0.083
11.920	0.091
11.930	0.086
11.940	0.100
11.950	0.102
11.960	0.106
11.970	0.105
11.980	0.109
11.990	0.108
12.000	0.109
12.010	0.107
12.020	0.111
12.030	0.108
12.040	0.109
12.050	0.105
12.060	0.103
12.070	0.097
12.080	0.100
12.090	0.088
12.100	0.088
12.110	0.077
12.120	0.076
12.130	0.067
12.140	0.062
12.150	0.057
12.160	0.050
12.170	0.039
12.180	0.036
12.190	0.028
12.200	0.023
12.210	0.020
12.220	0.013
12.230	0.002
12.240	0.002
12.250	-0.008
12.260	-0.008
12.270	-0.017
12.280	-0.018
12.290	-0.024
12.300	-0.024
12.310	-0.033
12.320	-0.029
12.330	-0.033
12.340	-0.032
12.350	-0.036
12.360	-0.033
12.370	-0.033
12.380	-0.029
12.390	-0.034
12.400	-0.025
12.410	-0.027
12.420	-0.020
12.430	-0.020
12.440	-0.013
12.450	-0.011
12.460	-0.001
12.470	-0.001
12.480	0.010
12.490	0.006
12.500	0.023
12.510	0.022
12.520	0.034
12.530	0.036
12.540	0.046
12.550	0.050
12.560	0.057
12.570	0.058
12.580	0.072
12.590	0.070
12.600	0.082
12.610	0.085
12.620	0.095
12.630	0.093
12.640	0.103
12.650	0.097
12.660	0.108
12.670	0.102
12.680	0.109
12.690	0.108
12.700	0.110
12.710	0.109
12.720	0.111
12.730	0.103
12.740	0.107
12.750	0.097
12.760	0.099
12.770	0.094
12.780	0.091
12.790	0.088
12.800	0.086
12.810	0.076
12.820	0.078
12.830	0.062
12.840	0.069
12.850	0.053
12.860	0.050
12.870	0.039
12.880	0.036
12.890	0.029
12.900	0.026
12.910	0.015
12.920	0.015
12.930	0.006
12.940	0.004
12.950	-0.008
12.960	-0.008
12.970	-0.015
12.980	-0.017
12.990	-0.026
13.000	-0.022
13.010	-0.032
13.020	-0.031
13.030	-0.033
13.040	-0.031
13.050	-0.036
13.060	-0.031
13.070	-0.036
13.080	-0.029
13.090	-0.033
13.100	-0.027
13.110	-0.023
13.120	-0.020
13.130	-0.019
13.140	-0.013
13.150	-0.006
13.160	-0.005
13.170	0.001
13.180	0.006
13.190	0.012
13.200	0.023
13.210	0.022
13.220	0.034
13.230	0.034
13.240	0.046
13.250	0.051
13.260	0.061
13.270	0.062
13.280	0.069
13.290	0.071
13.300	0.084
13.310	0.079
13.320	0.089
13.330	0.093
13.340	0.098
13.350	0.098
13.360	0.103
13.370	0.101
13.380	0.103
13.390	0.108
13.400	0.105
13.410	0.107
13.420	0.107
13.430	0.109
13.440	0.105
13.450	0.101
13.460	0.101
13.470	0.095
13.480	0.097
13.490	0.086
13.500	0.085
13.510	0.083
13.520	0.073
13.530	0.069
13.540	0.058
13.550	0.054
13.560	0.051
13.570	0.043
13.580	0.035
13.590	0.025
13.600	0.024
13.610	0.018
13.620	0.013
13.630	0.006
13.640	0.001
13.650	-0.004
13.660	-0.005
13.670	-0.013
13.680	-0.013
13.690	-0.023
13.700	-0.025
13.710	-0.027
13.720	-0.028
13.730	-0.032
13.740	-0.030
13.750	-0.031
13.760	-0.029
13.770	-0.029
13.780	-0.027
13.790	-0.028
13.800	-0.024
13.810	-0.023
13.820	-0.018
13.830	-0.013
13.840	-0.013
13.850	-0.009
13.860	0.002
13.870	0.001
13.880	0.008
13.890	0.013
13.900	0.018
13.910	0.022
13.920	0.031
13.930	0.037
13.940	0.047
13.950	0.048
13.960	0.053
13.970	0.060
13.980	0.066
13.990	0.069
14.000	0.076
14.010	0.081
14.020	0.088
14.030	0.086
14.040	0.093
14.050	0.091
14.060	0.095
14.070	0.098
14.080	0.103
14.090	0.104
14.100	0.107
14.110	0.105
14.120	0.104
14.130	0.104
14.140	0.103
14.150	0.104
14.160	0.100
14.170	0.095
14.180	0.097
14.190	0.084
14.200	0.079
14.210	0.079
14.220	0.073
14.230	0.071
14.240	0.069
14.250	0.061
14.260	0.057
14.270	0.049
14.280	0.046
14.290	0.039
14.300	0.034
14.310	0.027
14.320	0.017
14.330	0.016
14.340	0.015
14.350	0.010
14.360	0.002
14.370	-0.001
14.380	-0.004
14.390	-0.008
14.400	-0.008
14.410	-0.012
14.420	-0.013
14.430	-0.017
14.440	-0.015
14.450	-0.020
14.460	-0.020
14.470	-0.019
14.480	-0.018
14.490	-0.017
14.500	-0.013
14.510	-0.011
14.520	-0.008
14.530	-0.007
14.540	-0.003
14.550	0.005
14.560	0.006
14.570	0.011
14.580	0.013
14.590	0.019
14.600	0.023
14.610	0.027
14.620	0.034
14.630	0.041
14.640	0.043
14.650	0.050
14.660	0.057
14.670	0.058
14.680	0.064
14.690	0.072
14.700	0.072
14.710	0.078
14.720	0.083
14.730	0.083
14.740	0.085
14.750	0.090
14.760	0.093
14.770	0.091
14.780	0.093
14.790	0.096
14.800	0.097
14.810	0.095
14.820	0.094
14.830	0.094
14.840	0.097
14.850	0.090
14.860	0.089
14.870	0.086
14.880	0.085
14.890	0.076
14.900	0.074
14.910	0.074
14.920	0.069
14.930	0.067
14.940	0.058
14.950	0.055
14.960	0.046
14.970	0.043
14.980	0.036
14.990	0.032
15.000	0.028
15.010	0.025
15.020	0.018
15.030	0.013
15.040	0.009
15.050	0.005
15.060	-0.001
15.070	-0.004
15.080	-0.006
15.090	-0.010
15.100	-0.013
15.110	-0.015
15.120	-0.015
15.130	-0.019
15.140	-0.020
15.150	-0.021
15.160	-0.018
15.170	-0.019
15.180	-0.011
15.190	-0.014
15.200	-0.015
15.210	-0.013
15.220	-0.008
15.230	-0.005
15.240	-0.004
15.250	-0.001
15.260	0.008
15.270	0.011
15.280	0.015
15.290	0.022
15.300	0.024
15.310	0.027
15.320	0.036
15.330	0.040
15.340	0.046
15.350	0.048
15.360	0.055
15.370	0.060
15.380	0.064
15.390	0.066
15.400	0.071
15.410	0.075
15.420	0.081
15.430	0.084
15.440	0.086
15.450	0.088
15.460	0.085
15.470	0.091
15.480	0.095
15.490	0.095
15.500	0.093
15.510	0.091
15.520	0.091
15.530	0.092
15.540	0.091
15.550	0.090
15.560	0.091
15.570	0.088
15.580	0.081
15.590	0.079
15.600	0.071
15.610	0.069
15.620	0.068
15.630	0.060
15.640	0.058
15.650	0.056
15.660	0.051
15.670	0.043
15.680	0.038
15.690	0.032
15.700	0.029
15.710	0.023
15.720	0.021
15.730	0.013
15.740	0.013
15.750	0.015
15.760	0.002
15.770	0.001
15.780	-0.005
15.790	-0.006
15.800	-0.008
15.810	-0.007
15.820	-0.011
15.830	-0.012
15.840	-0.015
15.850	-0.014
15.860	-0.013
15.870	-0.013
15.880	-0.010
15.890	-0.012
15.900	-0.011
15.910	-0.008
15.920	-0.003
15.930	-0.003
15.940	-0.000
15.950	0.005
15.960	0.008
15.970	0.015
15.980	0.017
15.990	0.022
16.000	0.028
16.010	0.027
16.020	0.034
16.030	0.039
16.040	0.047
16.050	0.043
16.060	0.053
16.070	0.058
16.080	0.058
16.090	0.067
16.100	0.073
16.110	0.071
16.120	0.077
16.130	0.082
16.140	0.084
16.150	0.083
16.160	0.081
16.170	0.085
16.180	0.089
16.190	0.088
16.200	0.091
16.210	0.086
16.220	0.086
16.230	0.088
16.240	0.085
16.250	0.086
16.260	0.084
16.270	0.082
16.280	0.079
16.290	0.073
16.300	0.072
16.310	0.068
16.320	0.065
16.330	0.064
16.340	0.056
16.350	0.054
16.360	0.049
16.370	0.043
16.380	0.040
16.390	0.036
16.400	0.030
16.410	0.025
16.420	0.021
16.430	0.018
16.440	0.015
16.450	0.010
16.460	0.008
16.470	0.006
16.480	-0.003
16.490	-0.005
16.500	-0.003
16.510	-0.005
16.520	-0.004
16.530	-0.010
16.540	-0.012
16.550	-0.008
16.560	-0.006
16.570	-0.005
16.580	-0.005
16.590	-0.006
16.600	-0.002
16.610	-0.004
16.620	0.001
16.630	-0.001
16.640	0.009
16.650	0.009
16.660	0.013
16.670	0.015
16.680	0.023
16.690	0.027
16.700	0.027
16.710	0.032
16.720	0.036
16.730	0.039
